cust_id,month,balance,credit_limit,income,utilization,dti,util_3m_mean,util_6m_std,balance_3m_slope,payment_to_balance,on_time_ratio_6m,max_days_past_due_12m,inquiries_3m,new_accounts_6m,months_since_first,months_since_last_payment,util_x_delinq,dti_x_inquiries,default_next_3m
18,2020-06-01,7941,10424,5767,0.7617996930161166,1.3769724293393446,0.7237145049884881,0.13545830193445274,732.3142857142855,0.9751920413046216,0.8333333333333334,3.0,0.0,0.0,4.993429697766097,0.0,0.7617996930161166,1.3769724293393446,0
18,2020-07-01,7013,10424,5767,0.6727743668457405,1.2160568753251257,0.7186300844205679,0.11361398612686957,513.5142857142852,0.7662911735348639,1.0,3.0,0.0,1.0,5.978975032851511,0.0,0.6727743668457405,1.2160568753251257,0
18,2020-08-01,6782,10424,5767,0.6506139677666922,1.176001387203052,0.6950626758761831,0.07837657613358782,174.57142857142802,0.8709820112061338,1.0,3.0,0.0,0.0,6.9973718791064385,0.0,0.6506139677666922,1.176001387203052,0
18,2020-09-01,7763,10424,5767,0.7447237145049885,1.3461071614357552,0.6893706830391405,0.04322155142296578,-5.257142857143398,0.8756923869638027,1.0,3.0,0.0,1.0,8.015768725361367,0.0,0.7447237145049885,1.3461071614357552,0
18,2020-10-01,6168,10424,5767,0.5917114351496546,1.0695335529738166,0.6623497058071118,0.06424604078873981,-214.85714285714414,0.9126134889753567,1.0,3.0,0.0,2.0,9.00131406044678,0.0,0.5917114351496546,1.0695335529738166,0
18,2020-11-01,5300,10424,5767,0.5084420567920184,0.9190220218484481,0.6149590688155538,0.09515919001058268,-421.6857142857156,0.8137735849056604,1.0,3.0,1.0,0.0,10.019710906701707,0.0,0.5084420567920184,1.8380440436968961,0
18,2020-12-01,5010,10424,5767,0.4806216423637759,0.8687359112190047,0.5269250447684829,0.10110119600629251,-458.742857142858,0.5508982035928144,1.0,3.0,1.0,0.0,11.005256241787121,0.0,0.4806216423637759,1.7374718224380095,0
18,2021-01-01,4299,10424,5767,0.4124136607828089,0.745448239986128,0.4671591199795344,0.12160970603930149,-615.4857142857148,0.8427541288671784,1.0,0.0,1.0,0.0,12.02365308804205,0.0,0.0,1.490896479972256,0
18,2021-02-01,4608,10424,5767,0.442056792018419,0.7990289578637073,0.4450306983883346,0.12196564824636962,-619.2000000000014,0.6961805555555556,1.0,0.0,0.0,0.0,13.042049934296976,0.0,0.0,0.7990289578637073,0
18,2021-03-01,4875,10424,5767,0.4676707597851113,0.8453268597190914,0.44071373752877974,0.062226788008859606,-264.3428571428579,0.8849230769230769,1.0,0.0,0.0,0.0,13.961892247043364,0.0,0.0,0.8453268597190914,0
18,2021-04-01,4411,10424,5767,0.42315809669992327,0.764869082711982,0.4442952161678179,0.036510073216068945,-129.7428571428578,0.6744502380412605,1.0,0.0,0.0,0.0,14.98028909329829,0.0,0.0,0.764869082711982,0
18,2021-05-01,4547,10424,5767,0.43620491174213355,0.7884515345933761,0.4423445894090561,0.026067164697147732,-48.914285714285946,0.7303716736309654,1.0,0.0,0.0,0.0,15.965834428383705,0.0,0.0,0.7884515345933761,0
18,2021-06-01,5493,10424,5767,0.5269570222563316,0.9524882954742501,0.4621066768994628,0.04149536504532806,152.0857142857139,0.6135081012197342,1.0,0.0,0.0,2.0,16.98423127463863,0.0,0.0,0.9524882954742501,0
18,2021-07-01,4740,10424,5767,0.4547198772064467,0.821917808219178,0.4726272704016372,0.03688155968800623,75.71428571428558,0.6272151898734177,1.0,0.0,0.0,3.0,17.969776609724047,0.0,0.0,0.821917808219178,0
18,2021-08-01,4244,10424,5767,0.40713737528779737,0.7359112190046818,0.4629380915835252,0.04233923244253799,-34.9142857142862,0.8393025447690857,1.0,0.0,0.0,0.0,18.988173455978973,0.0,0.0,0.7359112190046818,0
18,2021-09-01,4307,10424,5767,0.4131811204911742,0.7468354430379747,0.4250127909951394,0.044270588595015106,-62.34285714285776,0.8548873926166706,1.0,0.0,0.0,1.0,20.006570302233904,0.0,0.0,0.7468354430379747,0
18,2021-10-01,4536,10424,5767,0.4351496546431312,0.7865441303970869,0.41848938347403425,0.04342801275818031,-117.40000000000042,0.6593915343915344,1.0,0.0,0.0,1.0,20.992115637319316,0.0,0.0,0.7865441303970869,0
18,2021-11-01,3956,10424,5767,0.3795088257866462,0.6859719091382,0.40927986697365054,0.05132108856992247,-235.25714285714326,0.5942871587462083,1.0,0.0,0.0,0.0,22.010512483574242,0.0,0.0,0.6859719091382,0
18,2021-12-01,4570,10424,5767,0.4384113584036838,0.7924397433674354,0.41768994627782047,0.026886733775505194,-42.42857142857213,0.9689277899343545,1.0,0.0,0.0,0.0,22.996057818659658,0.0,0.0,0.7924397433674354,0
19,2020-01-01,1202,6585,4323,0.18253606681852697,0.2780476520934536,0.18253606681852697,0.0,0.0,0.9509151414309485,0.0,5.0,0.0,0.0,0.0,0.0,0.18253606681852697,0.2780476520934536,0
19,2020-02-01,718,6585,4323,0.10903568716780562,0.166088364561647,0.1457858769931663,0.0519726168708108,-483.9999999999999,0.8481894150417827,0.5,5.0,1.0,2.0,1.0183968462549278,0.0,0.10903568716780562,0.332176729123294,0
19,2020-03-01,461,6585,4323,0.07000759301442673,0.10663890816562573,0.12052644900025311,0.05713748821734766,-370.49999999999983,1.0,0.6666666666666666,5.0,1.0,0.0,1.9710906701708277,0.0,0.07000759301442673,0.21327781633125145,1
19,2020-04-01,0,6585,4323,0.0,0.0,0.059681093394077456,0.07621100926820011,-386.3000000000002,0.0,0.75,5.0,1.0,0.0,2.9894875164257555,1.0183968462549278,0.0,0.0,1
19,2020-05-01,0,6585,4323,0.0,0.0,0.023335864338142245,0.07739724641404858,-312.19999999999993,0.0,0.8,5.0,0.0,1.0,3.9750328515111693,2.0039421813403417,0.0,0.0,1
19,2020-06-01,302,6585,4323,0.04586180713743356,0.0698588942863752,0.015287269045811187,0.07006356568870058,-203.28571428571442,0.6986754966887417,0.8333333333333334,5.0,0.0,2.0,4.993429697766097,0.0,0.04586180713743356,0.0698588942863752,1
19,2020-07-01,546,6585,4323,0.08291571753986332,0.12630117973629423,0.04292584155909896,0.044667417821411336,-38.200000000000074,0.9981684981684982,1.0,5.0,0.0,0.0,5.978975032851511,0.0,0.08291571753986332,0.12630117973629423,1
19,2020-08-01,5,6585,4323,0.0007593014426727411,0.0011566042100393246,0.04317894203998988,0.03806213863180944,-9.714285714285737,1.0,1.0,5.0,0.0,1.0,6.9973718791064385,0.0,0.0007593014426727411,0.0011566042100393246,1
19,2020-09-01,111,6585,4323,0.01685649202733485,0.025676613462873005,0.03351050366995697,0.03373782891112098,23.257142857142856,0.990990990990991,1.0,5.0,0.0,1.0,8.015768725361367,0.0,0.01685649202733485,0.025676613462873005,1
19,2020-10-01,185,6585,4323,0.02809415337889142,0.04279435577145501,0.015236648949633003,0.031553154935819575,-5.400000000000029,0.9243243243243243,1.0,5.0,0.0,2.0,9.00131406044678,0.0,0.02809415337889142,0.04279435577145501,0
19,2020-11-01,0,6585,4323,0.0,0.0,0.014983548468742091,0.031553154935819575,-71.05714285714289,0.0,1.0,5.0,0.0,0.0,10.019710906701707,1.0183968462549278,0.0,0.0,1
19,2020-12-01,0,6585,4323,0.0,0.0,0.009364717792963806,0.032222937818063,-76.31428571428576,0.0,0.8333333333333334,5.0,0.0,0.0,11.005256241787121,2.0039421813403417,0.0,0.0,1
19,2021-01-01,0,6585,4323,0.0,0.0,0.0,0.012047955091247634,-15.514285714285721,0.0,0.8333333333333334,1.0,0.0,0.0,12.02365308804205,3.0223390275952693,0.0,0.0,1
19,2021-02-01,195,6585,4323,0.029612756264236904,0.04510756419153366,0.009870918754745635,0.014308887445669887,-3.8571428571428634,0.9179487179487179,0.8333333333333334,1.0,0.0,0.0,13.042049934296976,0.0,0.029612756264236904,0.04510756419153366,1
19,2021-03-01,132,6585,4323,0.020045558086560365,0.030534351145038167,0.016552771450265756,0.01456328818388256,9.142857142857132,0.7727272727272727,0.8333333333333334,1.0,0.0,0.0,13.961892247043364,0.0,0.020045558086560365,0.030534351145038167,1
19,2021-04-01,568,6585,4323,0.08625664388762339,0.13139023826046728,0.04530498607947355,0.03358611529138525,98.02857142857144,0.6426056338028169,0.8333333333333334,1.0,0.0,0.0,14.98028909329829,0.0,0.08625664388762339,0.13139023826046728,1
19,2021-05-01,990,6585,4323,0.15034168564920272,0.22900763358778625,0.08554796254112883,0.059438079426462745,188.31428571428572,0.8494949494949495,0.8333333333333334,1.0,0.0,0.0,15.965834428383705,0.0,0.15034168564920272,0.22900763358778625,0
19,2021-06-01,1018,6585,4323,0.15459377372817007,0.23548461716400648,0.13039736775499874,0.06757113370073567,226.02857142857147,0.862475442043222,1.0,1.0,0.0,0.0,16.98423127463863,0.0,0.15459377372817007,0.23548461716400648,1
19,2021-07-01,1172,6585,4323,0.1779802581624905,0.27110802683321766,0.1609719058466211,0.06793017554553435,227.57142857142858,0.8515358361774744,1.0,1.0,0.0,0.0,17.969776609724047,0.0,0.1779802581624905,0.27110802683321766,1
19,2021-08-01,758,6585,4323,0.11511009870918755,0.1753411982419616,0.1492280435332827,0.05760475312188358,142.00000000000006,0.8284960422163589,1.0,1.0,1.0,2.0,18.988173455978973,0.0,0.11511009870918755,0.3506823964839232,1
19,2021-09-01,1341,6585,4323,0.20364464692482917,0.3102012491325468,0.16557833459883575,0.04228023344285653,94.94285714285704,0.7919463087248322,1.0,1.0,1.0,0.0,20.006570302233904,0.0,0.20364464692482917,0.6204024982650936,0
19,2021-10-01,1579,6585,4323,0.23978739559605164,0.3652556095304187,0.18618071374335612,0.043876849967577625,99.99999999999997,0.9202026599113363,1.0,1.0,1.0,1.0,20.992115637319316,0.0,0.23978739559605164,0.7305112190608374,0
19,2021-11-01,1379,6585,4323,0.209415337889142,0.3189914411288457,0.2176157934700076,0.04424672174545052,103.11428571428561,0.6903553299492385,1.0,1.0,0.0,1.0,22.010512483574242,0.0,0.209415337889142,0.3189914411288457,0
19,2021-12-01,1217,6585,4323,0.1848139711465452,0.2815174647235716,0.21133890154391297,0.04197029366170337,66.45714285714267,0.934264585045193,1.0,0.0,0.0,0.0,22.996057818659658,0.0,0.0,0.2815174647235716,0
20,2020-01-01,2,5641,5923,0.0003545470661230278,0.00033766672294445384,0.0003545470661230278,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033766672294445384,1
20,2020-02-01,0,5641,5923,0.0,0.0,0.0001772735330615139,0.00025070263470538824,-2.0,0.0,1.0,0.0,0.0,0.0,1.0183968462549278,1.0183968462549278,0.0,0.0,1
20,2020-03-01,237,5641,5923,0.0420138273355788,0.04001350666891778,0.014122791467233942,0.02415499611389947,117.50000000000001,0.6033755274261603,1.0,0.0,0.0,0.0,1.9710906701708277,0.0,0.0,0.04001350666891778,1
20,2020-04-01,442,5641,5923,0.07835490161318916,0.0746243457707243,0.04012290964958932,0.0376884184459744,155.70000000000002,0.7104072398190046,1.0,0.0,0.0,0.0,2.9894875164257555,0.0,0.0,0.0746243457707243,1
20,2020-05-01,274,5641,5923,0.048572948058854815,0.04626034104339018,0.05631389233587425,0.03365957138698106,98.6,0.9087591240875912,1.0,0.0,0.0,0.0,3.9750328515111693,0.0,0.0,0.04626034104339018,1
20,2020-06-01,191,5641,5923,0.03385924481474916,0.03224717204119534,0.05359569816226437,0.030106035885918613,56.34285714285714,0.6282722513089005,1.0,0.0,0.0,0.0,4.993429697766097,0.0,0.0,0.03224717204119534,1
20,2020-07-01,542,5641,5923,0.09608225491934054,0.09150768191794699,0.0595048159309815,0.03392257711494974,68.68571428571428,0.5571955719557196,1.0,0.0,0.0,0.0,5.978975032851511,0.0,0.0,0.09150768191794699,1
20,2020-08-01,893,5641,5923,0.15830526502393194,0.15076819179469864,0.09608225491934054,0.0466174004725328,99.9142857142857,0.9003359462486002,1.0,0.0,0.0,0.0,6.9973718791064385,0.0,0.0,0.15076819179469864,0
20,2020-09-01,1062,5641,5923,0.18826449211132779,0.179301029883505,0.14755067068486674,0.061141399122698135,151.65714285714284,0.911487758945386,1.0,0.0,0.0,0.0,8.015768725361367,0.0,0.0,0.179301029883505,0
20,2020-10-01,744,5641,5923,0.13189150859776635,0.12561202093533683,0.15948708857767535,0.06115691957068087,151.82857142857145,0.8360215053763441,1.0,0.0,0.0,1.0,9.00131406044678,0.0,0.0,0.12561202093533683,0
20,2020-11-01,940,5641,5923,0.16663712107782308,0.1587033597838933,0.16226437392897242,0.056446706368771575,129.14285714285714,0.8180851063829787,1.0,0.0,0.0,2.0,10.019710906701707,0.0,0.0,0.1587033597838933,0
20,2020-12-01,1019,5641,5923,0.1806417301896827,0.1720411953401992,0.15972345328842405,0.034364311680901205,63.08571428571423,0.6673209028459274,1.0,0.0,0.0,2.0,11.005256241787121,0.0,0.0,0.1720411953401992,0
20,2021-01-01,1096,5641,5923,0.19429179223541926,0.1850413641735607,0.18052354783430835,0.0229663318428671,30.914285714285615,0.802007299270073,1.0,0.0,0.0,1.0,12.02365308804205,0.0,0.0,0.1850413641735607,0
20,2021-02-01,1242,5641,5923,0.2201737280624003,0.20969103494850583,0.19836908349583407,0.029594894745042157,58.14285714285705,0.7608695652173914,1.0,0.0,0.0,3.0,13.042049934296976,0.0,0.0,0.20969103494850583,0
20,2021-03-01,1392,5641,5923,0.24676475802162737,0.23501603916933986,0.22041009277314896,0.04040069911677822,120.65714285714279,0.5617816091954023,1.0,0.0,0.0,0.0,13.961892247043364,0.0,0.0,0.23501603916933986,0
20,2021-04-01,1345,5641,5923,0.23843290196773623,0.2270808711801452,0.23512379601725464,0.03232385723243317,93.99999999999997,0.7635687732342007,1.0,0.0,0.0,0.0,14.98028909329829,0.0,0.0,0.2270808711801452,0
20,2021-05-01,1301,5641,5923,0.2306328665130296,0.21965220327536722,0.23861017550079774,0.025944210195134,65.91428571428565,0.7501921598770177,1.0,0.0,0.0,0.0,15.965834428383705,0.0,0.0,0.21965220327536722,0
20,2021-06-01,964,5641,5923,0.1708916858712994,0.16275536045922676,0.2133191514506884,0.028923233134128014,-15.142857142857299,0.5632780082987552,1.0,0.0,0.0,0.0,16.98423127463863,0.0,0.0,0.16275536045922676,0
20,2021-07-01,1252,5641,5923,0.22194646339301544,0.2113793685632281,0.20782367192578147,0.026726750883796866,-36.51428571428584,0.9249201277955271,1.0,0.0,0.0,0.0,17.969776609724047,0.0,0.0,0.2113793685632281,0
20,2021-08-01,1353,5641,5923,0.23985109023222834,0.228431538071923,0.21089641316551436,0.027723997456349066,-23.17142857142867,0.6193643754619365,0.8333333333333334,6.0,0.0,0.0,18.988173455978973,0.0,0.23985109023222834,0.228431538071923,1
20,2021-09-01,1065,5641,5923,0.1887963127105123,0.17980752996792165,0.2168646221119187,0.028605745552956793,-27.314285714285905,0.8685446009389671,0.8333333333333334,6.0,0.0,0.0,20.006570302233904,0.0,0.1887963127105123,0.17980752996792165,1
20,2021-10-01,992,5641,5923,0.1758553447970218,0.1674826945804491,0.20150091591325414,0.029777468618329132,-32.600000000000094,0.6824596774193549,0.8333333333333334,6.0,0.0,0.0,20.992115637319316,0.0,0.1758553447970218,0.1674826945804491,1
20,2021-11-01,1553,5641,5923,0.2753057968445311,0.26219821036636837,0.2133191514506884,0.0410290391483695,53.62857142857141,0.7643271088216356,0.6666666666666666,6.0,0.0,1.0,22.010512483574242,0.0,0.2753057968445311,0.26219821036636837,0
20,2021-12-01,1439,5641,5923,0.25509661407551854,0.24295120715853452,0.2354192519056905,0.03843029619831757,41.771428571428444,0.592077831827658,0.6666666666666666,6.0,0.0,1.0,22.996057818659658,0.0,0.25509661407551854,0.24295120715853452,0
21,2020-01-01,1853,4425,4609,0.4187570621468927,0.4020394879583424,0.4187570621468927,0.0,0.0,0.7177549919050189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4020394879583424,0
21,2020-02-01,2107,4425,4609,0.4761581920903955,0.45714905619440227,0.4474576271186441,0.04058872823082101,253.99999999999955,0.7508305647840532,1.0,0.0,0.0,0.0,1.0183968462549278,0.0,0.0,0.45714905619440227,0
21,2020-03-01,2005,4425,4609,0.45310734463276836,0.43501844217834673,0.44934086629001885,0.02888532843897615,76.0,0.6209476309226932,1.0,0.0,0.0,0.0,1.9710906701708277,0.0,0.0,0.43501844217834673,0
21,2020-04-01,2438,4425,4609,0.5509604519774012,0.5289650683445433,0.4934086629001883,0.05601675209111253,165.29999999999967,0.6406890894175554,1.0,0.0,0.0,0.0,2.9894875164257555,0.0,0.0,0.5289650683445433,0
21,2020-05-01,2351,4425,4609,0.5312994350282486,0.5100889563896723,0.5117890772128061,0.054708965961912145,132.7000000000002,0.5061675882603147,1.0,0.0,0.0,0.0,3.9750328515111693,0.0,0.0,0.5100889563896723,0
21,2020-06-01,2413,4425,4609,0.5453107344632768,0.5235408982425689,0.5425235404896421,0.05458602572756549,113.28571428571414,0.7397430584334853,1.0,0.0,0.0,0.0,4.993429697766097,0.0,0.0,0.5235408982425689,0
21,2020-07-01,3245,4425,4609,0.7333333333333333,0.7040572792362768,0.6033145009416195,0.09880124158866543,195.05714285714257,0.92326656394453,1.0,0.0,0.0,0.0,5.978975032851511,0.0,0.0,0.7040572792362768,0
21,2020-08-01,1978,4425,4609,0.4470056497175141,0.4291603384682144,0.5752165725047079,0.1036595167516974,67.08571428571405,0.9180990899898888,1.0,0.0,0.0,0.0,6.9973718791064385,0.0,0.0,0.4291603384682144,0
21,2020-09-01,1778,4425,4609,0.4018079096045198,0.3857669776524192,0.5273822975517891,0.11418754563485399,-102.48571428571451,0.8481439820022497,1.0,0.0,0.0,0.0,8.015768725361367,0.0,0.0,0.3857669776524192,0
21,2020-10-01,1330,4425,4609,0.30056497175141245,0.288565849425038,0.38312617702448204,0.1479363357561063,-236.4857142857148,0.7601503759398496,1.0,0.0,0.0,1.0,9.00131406044678,0.0,0.0,0.288565849425038,1
21,2020-11-01,1087,4425,4609,0.2456497175141243,0.23584291603384683,0.31600753295668543,0.17644698848339221,-359.2857142857147,0.6007359705611776,1.0,0.0,0.0,0.0,10.019710906701707,0.0,0.0,0.23584291603384683,1
21,2020-12-01,664,4425,4609,0.15005649717514125,0.14406595790844,0.23209039548022595,0.20349118211319445,-457.88571428571476,0.5466867469879518,1.0,0.0,1.0,2.0,11.005256241787121,0.0,0.0,0.28813191581688,1
21,2021-01-01,1170,4425,4609,0.26440677966101694,0.25385116077240183,0.22003766478342746,0.10831869685081601,-217.85714285714306,0.9299145299145299,1.0,0.0,1.0,0.0,12.02365308804205,0.0,0.0,0.5077023215448037,0
21,2021-02-01,1344,4425,4609,0.303728813559322,0.29160338468214364,0.23939736346516005,0.0825831379722827,-87.8000000000002,0.8720238095238095,1.0,0.0,1.0,1.0,13.042049934296976,0.0,0.0,0.5832067693642873,0
21,2021-03-01,1871,4425,4609,0.42282485875706216,0.40594489043176396,0.33032015065913367,0.08908939688852234,113.77142857142844,0.5996793158738642,1.0,0.0,0.0,0.0,13.961892247043364,0.0,0.0,0.40594489043176396,0
21,2021-04-01,1309,4425,4609,0.295819209039548,0.2840095465393795,0.3407909604519774,0.08890401416209241,140.14285714285705,0.5974025974025974,1.0,0.0,0.0,3.0,14.98028909329829,0.0,0.0,0.2840095465393795,1
21,2021-05-01,801,4425,4609,0.18101694915254238,0.1737904100672597,0.29988700564971743,0.09746244918336165,46.54285714285705,0.7503121098626716,1.0,0.0,0.0,0.0,15.965834428383705,0.0,0.0,0.1737904100672597,1
21,2021-06-01,722,4425,4609,0.1631638418079096,0.1566500325450206,0.2133333333333333,0.09434289809505113,-126.60000000000018,0.9002770083102493,1.0,0.0,0.0,0.0,16.98423127463863,0.0,0.0,0.1566500325450206,1
21,2021-07-01,1125,4425,4609,0.2542372881355932,0.2440876545888479,0.19947269303201506,0.09459387794631456,-144.28571428571448,0.6986666666666667,1.0,0.0,0.0,0.0,17.969776609724047,0.0,0.0,0.2440876545888479,1
21,2021-08-01,905,4425,4609,0.20451977401129945,0.1963549576914732,0.20730696798493406,0.0962037286979425,-156.0285714285716,0.6895027624309392,1.0,0.0,0.0,1.0,18.988173455978973,0.0,0.0,0.1963549576914732,1
21,2021-09-01,1373,4425,4609,0.3102824858757062,0.29789542200043395,0.25634651600753294,0.06122090485592012,29.571428571428466,0.6788055353241078,1.0,0.0,0.0,0.0,20.006570302233904,0.0,0.0,0.29789542200043395,0
21,2021-10-01,1196,4425,4609,0.2702824858757062,0.2594922976784552,0.26169491525423727,0.05686652900933992,105.94285714285711,0.5886287625418061,1.0,0.0,0.0,1.0,20.992115637319316,0.0,0.0,0.2594922976784552,0
21,2021-11-01,1458,4425,4609,0.32949152542372884,0.31633760034714686,0.30335216572504703,0.06296150917816835,124.59999999999995,0.9122085048010974,1.0,0.0,0.0,0.0,22.010512483574242,0.0,0.0,0.31633760034714686,0
21,2021-12-01,1690,4425,4609,0.38192090395480227,0.3666738988934693,0.32723163841807906,0.062250829025864304,123.05714285714278,0.570414201183432,1.0,0.0,0.0,0.0,22.996057818659658,0.0,0.0,0.3666738988934693,0
22,2020-01-01,10091,12177,6276,0.828693438449536,1.6078712555768004,0.828693438449536,0.0,0.0,0.7322366465166981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6078712555768004,0
22,2020-02-01,12177,12177,6276,1.0,1.9402485659655833,0.9143467192247681,0.12113203133408372,2085.999999999998,0.8329637841832964,1.0,0.0,0.0,0.0,1.0183968462549278,0.0,0.0,1.9402485659655833,0
22,2020-03-01,12176,12177,6276,0.9999178779666584,1.9400892288081582,0.9428704388053982,0.0988801913615866,1042.4999999999998,0.9816031537450722,1.0,0.0,0.0,0.0,1.9710906701708277,0.0,0.0,1.9400892288081582,0
22,2020-04-01,12177,12177,6276,1.0,1.9402485659655833,0.9999726259888861,0.08563960251955825,625.6999999999983,0.5613862199228052,1.0,0.0,0.0,0.0,2.9894875164257555,0.0,0.0,1.9402485659655833,0
22,2020-05-01,12177,12177,6276,1.0,1.9402485659655833,0.9999726259888861,0.07660145005506304,417.2000000000007,0.7027182393036051,1.0,0.0,0.0,0.0,3.9750328515111693,0.0,0.0,1.9402485659655833,0
22,2020-06-01,12177,12177,6276,1.0,1.9402485659655833,1.0,0.06992891337757165,298.0285714285698,0.6060606060606061,1.0,0.0,0.0,0.0,4.993429697766097,0.0,0.0,1.9402485659655833,0
22,2020-07-01,11372,12177,6276,0.9338917631600558,1.8119821542383683,0.9779639210533521,0.026981889435268976,-114.91428571428592,0.9807421737601125,1.0,0.0,0.0,2.0,5.978975032851511,0.0,0.0,1.8119821542383683,0
22,2020-08-01,10849,12177,6276,0.8909419397224275,1.728648820905035,0.941611234294161,0.04721291807222957,-258.5714285714305,0.8795280671029588,1.0,0.0,0.0,5.0,6.9973718791064385,0.0,0.0,1.728648820905035,0
22,2020-09-01,12177,12177,6276,1.0,1.9402485659655833,0.941611234294161,0.04722306120660909,-136.82857142857395,0.5948920095261558,1.0,0.0,0.0,1.0,8.015768725361367,0.0,0.0,1.9402485659655833,0
22,2020-10-01,12177,12177,6276,1.0,1.9402485659655833,0.9636473132408092,0.04722306120660909,-14.942857142858852,0.5724726944239139,1.0,0.0,0.0,3.0,9.00131406044678,0.0,0.0,1.9402485659655833,0
22,2020-11-01,12177,12177,6276,1.0,1.9402485659655833,1.0,0.04722306120660909,106.94285714285644,0.889956475322329,1.0,0.0,0.0,1.0,10.019710906701707,0.0,0.0,1.9402485659655833,0
22,2020-12-01,12177,12177,6276,1.0,1.9402485659655833,1.0,0.04722306120660909,228.82857142857017,0.5976841586597684,1.0,0.0,0.0,0.0,11.005256241787121,0.0,0.0,1.9402485659655833,0
22,2021-01-01,12177,12177,6276,1.0,1.9402485659655833,1.0,0.04452276666962379,189.71428571428436,0.7100271002710027,1.0,0.0,0.0,0.0,12.02365308804205,0.0,0.0,1.9402485659655833,0
22,2021-02-01,8709,12177,6276,0.7152007883715201,1.3876673040152965,0.9050669294571735,0.11626879127278289,-495.4285714285737,0.7594442530715352,1.0,0.0,0.0,0.0,13.042049934296976,0.0,0.0,1.3876673040152965,0
22,2021-03-01,6692,12177,6276,0.5495606471216228,1.0662842574888465,0.7549204784977143,0.19693158394529361,-1080.8285714285732,0.7981171548117155,1.0,0.0,0.0,0.0,13.961892247043364,0.0,0.0,1.0662842574888465,0
22,2021-04-01,6417,12177,6276,0.5269770879526977,1.0224665391969407,0.5972461744819468,0.2299743076664285,-1392.0857142857162,0.6721209287829204,1.0,0.0,0.0,1.0,14.98028909329829,0.0,0.0,1.0224665391969407,0
22,2021-05-01,7547,12177,6276,0.6197749856286442,1.2025175270873167,0.5654375735676549,0.21530430393544245,-1212.7714285714308,0.5954683980389559,1.0,0.0,0.0,2.0,15.965834428383705,0.0,0.0,1.2025175270873167,0
22,2021-06-01,6602,12177,6276,0.5421696641208836,1.0519439133205863,0.5629739125674086,0.1811267303749827,-903.8857142857154,0.9026052711299606,1.0,0.0,0.0,0.0,16.98423127463863,0.0,0.0,1.0519439133205863,0
22,2021-07-01,6832,12177,6276,0.5610577317894391,1.0885914595283621,0.5743341271796557,0.07097615771721903,-243.5714285714294,0.5867974238875878,1.0,0.0,0.0,2.0,17.969776609724047,0.0,0.0,1.0885914595283621,0
22,2021-08-01,6567,12177,6276,0.5392953929539296,1.0463671128107075,0.5475075962880841,0.03300183691855648,-9.28571428571493,0.8634079488350845,1.0,0.0,0.0,0.0,18.988173455978973,0.0,0.0,1.0463671128107075,0
22,2021-09-01,6549,12177,6276,0.5378171963537817,1.0434990439770555,0.5460567736990501,0.033831553514290943,-58.571428571429216,0.6058940296228432,1.0,0.0,0.0,0.0,20.006570302233904,0.0,0.0,1.0434990439770555,0
22,2021-10-01,6902,12177,6276,0.5668062741233473,1.0997450605481198,0.5479729544770194,0.031148635733628402,-104.2571428571435,0.6399594320486816,1.0,0.0,0.0,0.0,20.992115637319316,0.0,0.0,1.0997450605481198,0
22,2021-11-01,9777,12177,6276,0.8029071199802907,1.5578393881453154,0.6358435301524733,0.10418247806351182,459.0571428571419,0.6835430091029968,1.0,0.0,0.0,0.0,22.010512483574242,0.0,0.0,1.5578393881453154,0
22,2021-12-01,9058,12177,6276,0.7438613780077195,1.4432759719566604,0.7045249240371193,0.11679015992715026,603.228571428571,0.857032457496136,1.0,0.0,0.0,0.0,22.996057818659658,0.0,0.0,1.4432759719566604,0
23,2020-01-01,2312,8899,9199,0.25980447241263066,0.25133166648548755,0.25980447241263066,0.0,0.0,0.7802768166089965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25133166648548755,0
23,2020-02-01,2247,8899,9199,0.25250028093044163,0.2442656810522883,0.2561523766715361,0.0051648433281408605,-64.99999999999973,0.673787271918113,1.0,0.0,1.0,1.0,1.0183968462549278,0.0,0.0,0.4885313621045766,0
23,2020-03-01,2508,8899,9199,0.28182941903584674,0.2726383302532884,0.264711390792973,0.015267873836752379,98.00000000000027,0.861244019138756,1.0,0.0,1.0,0.0,1.9710906701708277,0.0,0.0,0.5452766605065767,0
23,2020-04-01,3028,8899,9199,0.3402629508933588,0.3291662137188825,0.2915308836198824,0.039779578589152285,240.8999999999997,0.6469616908850726,1.0,0.0,1.0,0.0,2.9894875164257555,0.0,0.0,0.658332427437765,0
23,2020-05-01,3243,8899,9199,0.3644229688729071,0.3525383193825416,0.32883844626737085,0.04993300376209154,264.30000000000007,0.5254394079555966,1.0,0.0,0.0,0.0,3.9750328515111693,0.0,0.0,0.3525383193825416,0
23,2020-06-01,3065,8899,9199,0.3444207214293741,0.3331883900423959,0.34970221373188,0.048239134309266206,207.79999999999976,0.8146818923327895,1.0,0.0,0.0,0.0,4.993429697766097,0.0,0.0,0.3331883900423959,0
