cust_id,month,balance,credit_limit,payment,days_past_due,inquiries,open_accounts,income,balance_prev,pct_change,default_next_3m
72,2020-12-01,1039,11931,553,0,1,2,5530,697.0,0.49067431850789095,0
73,2020-01-01,4690,7595,2700,0,0,1,4037,0.0,4690.0,0
73,2020-02-01,5771,7595,5331,0,0,3,4037,4690.0,0.23049040511727079,0
73,2020-03-01,3200,7595,2595,0,0,2,4037,5771.0,-0.44550337896378445,0
73,2020-04-01,3782,7595,3020,0,0,3,4037,3200.0,0.181875,0
73,2020-05-01,3567,7595,2805,0,0,5,4037,3782.0,-0.05684822845055526,0
73,2020-06-01,3941,7595,2060,0,0,5,4037,3567.0,0.10485001401738156,0
73,2020-07-01,3100,7595,2313,0,0,2,4037,3941.0,-0.21339761481857397,0
73,2020-08-01,2742,7595,2250,0,0,3,4037,3100.0,-0.11548387096774193,0
73,2020-09-01,3061,7595,1984,0,0,1,4037,2742.0,0.1163384390955507,0
73,2020-10-01,3077,7595,2365,0,0,3,4037,3061.0,0.005227049983665469,0
73,2020-11-01,2582,7595,2417,0,0,1,4037,3077.0,-0.16087097822554436,0
73,2020-12-01,2613,7595,2439,0,0,2,4037,2582.0,0.012006196746707979,0
74,2020-01-01,5673,6889,5440,0,0,2,3025,0.0,5673.0,0
74,2020-02-01,6889,6889,5437,0,0,3,3025,5673.0,0.21434866913449674,0
74,2020-03-01,5208,6889,4897,0,0,2,3025,6889.0,-0.24401219335172014,0
74,2020-04-01,5079,6889,2760,0,0,2,3025,5208.0,-0.02476958525345622,0
74,2020-05-01,4885,6889,4112,0,0,2,3025,5079.0,-0.03819649537310494,0
74,2020-06-01,5699,6889,5002,0,0,3,3025,4885.0,0.16663254861821905,0
74,2020-07-01,4679,6889,3486,0,0,1,3025,5699.0,-0.17897876820494824,0
74,2020-08-01,5690,6889,4440,0,0,2,3025,4679.0,0.21607181021585808,0
74,2020-09-01,6299,6889,3398,0,0,1,3025,5690.0,0.1070298769771529,0
74,2020-10-01,6889,6889,5656,0,1,2,3025,6299.0,0.09366566121606604,0
74,2020-11-01,6889,6889,4906,1,0,1,3025,6889.0,0.0,0
74,2020-12-01,6439,6889,6123,0,0,3,3025,6889.0,-0.065321527072144,0
75,2020-01-01,5104,10839,3407,0,0,2,4245,0.0,5104.0,0
75,2020-02-01,3421,10839,2781,0,0,1,4245,5104.0,-0.3297413793103448,0
75,2020-03-01,3855,10839,2365,3,0,2,4245,3421.0,0.12686349020754165,0
75,2020-04-01,3999,10839,3641,0,0,2,4245,3855.0,0.03735408560311284,0
75,2020-05-01,4772,10839,4047,0,0,1,4245,3999.0,0.1932983245811453,0
75,2020-06-01,5184,10839,2593,0,0,2,4245,4772.0,0.08633696563285834,0
75,2020-07-01,6320,10839,4093,0,0,1,4245,5184.0,0.2191358024691358,0
75,2020-08-01,5426,10839,4054,0,0,1,4245,6320.0,-0.14145569620253165,0
75,2020-09-01,5856,10839,5098,0,0,3,4245,5426.0,0.0792480648728345,0
75,2020-10-01,6744,10839,3912,0,0,2,4245,5856.0,0.15163934426229508,0
75,2020-11-01,6895,10839,6103,0,0,1,4245,6744.0,0.022390272835112694,0
75,2020-12-01,8072,10839,5286,0,0,4,4245,6895.0,0.17070340826686003,0
76,2020-01-01,2322,6610,1841,0,0,3,4626,0.0,2322.0,0
76,2020-02-01,2756,6610,1978,0,0,2,4626,2322.0,0.18690783807062877,0
76,2020-03-01,2657,6610,2249,0,0,1,4626,2756.0,-0.035921625544267054,0
76,2020-04-01,2599,6610,2494,7,0,1,4626,2657.0,-0.02182913059841927,0
76,2020-05-01,2919,6610,2030,0,0,1,4626,2599.0,0.12312427856868026,0
76,2020-06-01,3244,6610,2556,0,1,2,4626,2919.0,0.11133949982870846,0
76,2020-07-01,3406,6610,2414,0,0,2,4626,3244.0,0.0499383477188656,0
76,2020-08-01,3522,6610,2603,0,0,2,4626,3406.0,0.03405754550792719,0
76,2020-09-01,2952,6610,2622,0,0,3,4626,3522.0,-0.16183986371379896,0
76,2020-10-01,2799,6610,1968,0,0,1,4626,2952.0,-0.051829268292682924,0
76,2020-11-01,2401,6610,1274,0,0,3,4626,2799.0,-0.14219364058592354,0
76,2020-12-01,2806,6610,2619,0,0,2,4626,2401.0,0.16867971678467306,0
77,2020-01-01,6391,10354,4104,0,0,1,4935,0.0,6391.0,0
77,2020-02-01,8820,10354,7406,0,0,2,4935,6391.0,0.380065717415115,0
77,2020-03-01,9494,10354,9323,0,0,4,4935,8820.0,0.0764172335600907,0
77,2020-04-01,10354,10354,5767,0,0,2,4935,9494.0,0.09058352643775015,0
77,2020-05-01,10354,10354,7992,0,0,1,4935,10354.0,0.0,0
77,2020-06-01,10293,10354,9089,0,1,2,4935,10354.0,-0.005891442920610392,0
77,2020-07-01,9884,10354,6889,0,0,2,4935,10293.0,-0.03973574273778296,0
77,2020-08-01,9721,10354,5642,0,0,2,4935,9884.0,-0.016491299069202752,0
77,2020-09-01,9428,10354,7456,0,0,2,4935,9721.0,-0.03014093200288036,0
77,2020-10-01,8989,10354,6392,0,0,3,4935,9428.0,-0.0465634280865507,0
77,2020-11-01,8904,10354,6247,0,0,2,4935,8989.0,-0.009456001779953276,0
77,2020-12-01,9261,10354,8822,0,0,2,4935,8904.0,0.04009433962264151,0
78,2020-01-01,4098,10486,3114,0,0,2,4329,0.0,4098.0,0
78,2020-02-01,4519,10486,3919,0,0,1,4329,4098.0,0.10273304050756467,0
78,2020-03-01,3926,10486,3220,0,0,1,4329,4519.0,-0.13122372206240318,0
78,2020-04-01,4324,10486,2352,0,0,2,4329,3926.0,0.10137544574630668,0
78,2020-05-01,4099,10486,3529,0,0,1,4329,4324.0,-0.052035152636447736,0
78,2020-06-01,3959,10486,3771,0,0,2,4329,4099.0,-0.03415467187118809,0
78,2020-07-01,4145,10486,2773,0,0,2,4329,3959.0,0.04698156100025259,0
78,2020-08-01,4436,10486,3355,0,0,2,4329,4145.0,0.07020506634499397,0
78,2020-09-01,4475,10486,4279,0,0,1,4329,4436.0,0.0087917042380523,0
78,2020-10-01,4224,10486,4005,0,0,2,4329,4475.0,-0.05608938547486034,0
78,2020-11-01,4348,10486,3549,0,0,1,4329,4224.0,0.029356060606060608,0
78,2020-12-01,4243,10486,2683,0,0,2,4329,4348.0,-0.024149034038638453,0
79,2020-01-01,554,9707,509,0,0,6,1000,0.0,554.0,0
79,2020-02-01,118,9707,93,0,1,2,1000,554.0,-0.7870036101083032,0
79,2020-03-01,0,9707,0,0,0,1,1000,118.0,-1.0,1
79,2020-04-01,0,9707,0,0,0,1,1000,0.0,0.0,1
79,2020-05-01,0,9707,0,1,0,3,1000,0.0,0.0,1
79,2020-06-01,17,9707,14,1,0,1,1000,0.0,17.0,0
79,2020-07-01,15,9707,12,0,0,3,1000,17.0,-0.11764705882352941,0
79,2020-08-01,0,9707,0,0,0,1,1000,15.0,-1.0,1
79,2020-09-01,0,9707,0,0,0,3,1000,0.0,0.0,1
79,2020-10-01,0,9707,0,0,0,5,1000,0.0,0.0,1
79,2020-11-01,72,9707,48,0,0,2,1000,0.0,72.0,1
79,2020-12-01,270,9707,190,0,0,2,1000,72.0,2.75,0
80,2020-01-01,3505,11799,3419,0,0,3,3802,0.0,3505.0,0
80,2020-02-01,3792,11799,2119,0,0,2,3802,3505.0,0.0818830242510699,0
80,2020-03-01,5033,11799,2615,0,0,4,3802,3792.0,0.32726793248945146,0
80,2020-04-01,5786,11799,3227,0,0,1,3802,5033.0,0.14961255712298827,0
80,2020-05-01,4387,11799,3855,0,0,2,3802,5786.0,-0.24179052886277222,0
80,2020-06-01,4320,11799,3829,0,0,3,3802,4387.0,-0.015272395714611352,0
80,2020-07-01,4047,11799,3452,3,0,5,3802,4320.0,-0.06319444444444444,0
80,2020-08-01,3827,11799,1945,0,0,1,3802,4047.0,-0.05436125525080306,0
80,2020-09-01,3924,11799,3784,0,0,4,3802,3827.0,0.025346224196498564,0
80,2020-10-01,2516,11799,2013,0,0,3,3802,3924.0,-0.35881753312945974,0
80,2020-11-01,2909,11799,2541,0,0,2,3802,2516.0,0.15620031796502384,0
80,2020-12-01,2065,11799,1216,0,0,1,3802,2909.0,-0.290134066689584,0
81,2020-01-01,2014,2014,1528,0,0,2,4551,0.0,2014.0,0
81,2020-02-01,2014,2014,2014,0,0,1,4551,2014.0,0.0,0
81,2020-03-01,1689,2014,1603,0,0,3,4551,2014.0,-0.16137040714995035,0
81,2020-04-01,1804,2014,936,0,0,2,4551,1689.0,0.06808762581409118,0
81,2020-05-01,2014,2014,1642,0,0,2,4551,1804.0,0.1164079822616408,0
81,2020-06-01,2014,2014,1605,0,0,1,4551,2014.0,0.0,0
81,2020-07-01,1628,2014,968,0,0,2,4551,2014.0,-0.1916583912611718,0
81,2020-08-01,1532,2014,1300,0,0,2,4551,1628.0,-0.05896805896805897,0
81,2020-09-01,1627,2014,849,0,0,2,4551,1532.0,0.06201044386422976,0
81,2020-10-01,1307,2014,820,0,0,1,4551,1627.0,-0.19668100799016594,0
81,2020-11-01,1023,2014,595,0,0,1,4551,1307.0,-0.21729150726855395,0
81,2020-12-01,816,2014,720,5,0,2,4551,1023.0,-0.20234604105571846,0
82,2020-01-01,7728,7728,6028,0,0,2,4655,0.0,7728.0,0
82,2020-02-01,7151,7728,5055,0,0,2,4655,7728.0,-0.07466356107660456,0
82,2020-03-01,7728,7728,5500,0,1,3,4655,7151.0,0.08068801566214516,0
82,2020-04-01,7728,7728,4108,0,0,2,4655,7728.0,0.0,0
82,2020-05-01,7728,7728,4624,0,0,2,4655,7728.0,0.0,0
82,2020-06-01,7728,7728,7158,0,0,2,4655,7728.0,0.0,0
82,2020-07-01,5402,7728,3136,0,0,3,4655,7728.0,-0.30098343685300205,0
82,2020-08-01,4489,7728,3700,0,0,3,4655,5402.0,-0.16901147723065532,0
82,2020-09-01,4664,7728,3582,0,0,3,4655,4489.0,0.038984183559812875,0
82,2020-10-01,4514,7728,2523,0,0,1,4655,4664.0,-0.03216123499142367,0
82,2020-11-01,5465,7728,4444,0,0,1,4655,4514.0,0.21067789100575987,0
82,2020-12-01,4823,7728,3465,0,0,2,4655,5465.0,-0.11747483989021043,0
83,2020-01-01,4838,7578,3133,0,0,1,5732,0.0,4838.0,0
83,2020-02-01,6295,7578,4386,0,0,1,5732,4838.0,0.30115750310045475,0
83,2020-03-01,7578,7578,5629,0,0,3,5732,6295.0,0.20381254964257348,0
83,2020-04-01,6534,7578,5635,0,0,1,5732,7578.0,-0.1377672209026128,0
83,2020-05-01,6683,7578,4480,0,0,1,5732,6534.0,0.022803795531068257,0
83,2020-06-01,7578,7578,6430,0,0,2,5732,6683.0,0.13392189136615293,0
83,2020-07-01,7578,7578,5206,0,0,2,5732,7578.0,0.0,0
83,2020-08-01,7578,7578,5814,0,0,1,5732,7578.0,0.0,0
83,2020-09-01,7578,7578,5552,0,0,2,5732,7578.0,0.0,0
83,2020-10-01,6434,7578,3512,0,0,4,5732,7578.0,-0.1509633148588018,0
83,2020-11-01,6289,7578,5282,0,0,1,5732,6434.0,-0.02253652471246503,0
83,2020-12-01,5618,7578,5559,0,0,2,5732,6289.0,-0.10669422801717283,0
84,2020-01-01,7781,13717,4966,0,0,3,5569,0.0,7781.0,0
84,2020-02-01,8594,13717,7792,0,0,1,5569,7781.0,0.1044852846677805,0
84,2020-03-01,6986,13717,4746,0,0,2,5569,8594.0,-0.18710728415173378,0
84,2020-04-01,7113,13717,3816,0,0,1,5569,6986.0,0.018179215574005154,0
84,2020-05-01,7110,13717,6504,0,0,2,5569,7113.0,-0.00042176296921130323,0
84,2020-06-01,6408,13717,3737,0,0,1,5569,7110.0,-0.09873417721518987,0
84,2020-07-01,7650,13717,5798,0,0,1,5569,6408.0,0.19382022471910113,0
84,2020-08-01,8041,13717,7474,0,0,2,5569,7650.0,0.051111111111111114,0
84,2020-09-01,8072,13717,4314,0,0,1,5569,8041.0,0.0038552418853376445,0
84,2020-10-01,7969,13717,5990,0,0,1,5569,8072.0,-0.012760158572844401,0
84,2020-11-01,6119,13717,3870,0,0,1,5569,7969.0,-0.2321495796210315,0
84,2020-12-01,7512,13717,4893,0,0,2,5569,6119.0,0.22765157705507436,0
85,2020-01-01,6789,11014,3744,0,0,1,4714,0.0,6789.0,0
85,2020-02-01,6144,11014,3336,0,0,4,4714,6789.0,-0.09500662836942113,0
85,2020-03-01,5670,11014,2956,0,0,1,4714,6144.0,-0.0771484375,0
85,2020-04-01,4929,11014,4775,0,0,2,4714,5670.0,-0.1306878306878307,0
85,2020-05-01,4505,11014,3918,4,0,3,4714,4929.0,-0.08602150537634409,0
85,2020-06-01,4800,11014,4189,0,0,2,4714,4505.0,0.06548279689234185,0
85,2020-07-01,5594,11014,3946,0,0,2,4714,4800.0,0.16541666666666666,0
85,2020-08-01,5786,11014,3368,0,0,2,4714,5594.0,0.03432248838040758,0
85,2020-09-01,4595,11014,3946,0,0,1,4714,5786.0,-0.20584168683027998,0
85,2020-10-01,4698,11014,3290,0,0,3,4714,4595.0,0.022415669205658323,0
85,2020-11-01,4978,11014,4756,0,0,5,4714,4698.0,0.05959982971477224,0
85,2020-12-01,5548,11014,3766,0,0,2,4714,4978.0,0.11450381679389313,0
86,2020-01-01,1394,11699,1043,0,0,2,5707,0.0,1394.0,0
86,2020-02-01,1426,11699,1004,0,0,1,5707,1394.0,0.02295552367288379,0
86,2020-03-01,1747,11699,1507,0,0,1,5707,1426.0,0.22510518934081347,0
86,2020-04-01,1794,11699,1393,0,0,3,5707,1747.0,0.026903262736119062,0
86,2020-05-01,1859,11699,1508,0,0,1,5707,1794.0,0.036231884057971016,0
86,2020-06-01,1742,11699,1579,0,0,1,5707,1859.0,-0.06293706293706294,0
86,2020-07-01,1965,11699,1054,0,0,1,5707,1742.0,0.12801377726750862,0
86,2020-08-01,1438,11699,1027,0,0,5,5707,1965.0,-0.2681933842239186,0
86,2020-09-01,1271,11699,1075,0,0,3,5707,1438.0,-0.11613351877607789,1
86,2020-10-01,800,11699,446,0,0,1,5707,1271.0,-0.37057435090479934,1
86,2020-11-01,211,11699,151,0,0,1,5707,800.0,-0.73625,1
86,2020-12-01,531,11699,474,3,1,2,5707,211.0,1.5165876777251184,0
87,2020-01-01,2304,6897,1179,0,0,2,5301,0.0,2304.0,0
87,2020-02-01,2105,6897,1174,0,0,1,5301,2304.0,-0.08637152777777778,0
87,2020-03-01,1844,6897,1568,0,0,3,5301,2105.0,-0.12399049881235154,0
87,2020-04-01,1058,6897,902,0,0,4,5301,1844.0,-0.4262472885032538,1
87,2020-05-01,804,6897,660,6,0,1,5301,1058.0,-0.24007561436672967,1
87,2020-06-01,283,6897,247,0,0,3,5301,804.0,-0.6480099502487562,1
87,2020-07-01,587,6897,406,0,0,5,5301,283.0,1.0742049469964665,0
87,2020-08-01,520,6897,415,0,2,5,5301,587.0,-0.1141396933560477,1
87,2020-09-01,462,6897,284,0,0,2,5301,520.0,-0.11153846153846154,1
87,2020-10-01,421,6897,277,0,0,1,5301,462.0,-0.08874458874458875,1
87,2020-11-01,666,6897,620,0,0,3,5301,421.0,0.5819477434679335,0
87,2020-12-01,725,6897,471,0,0,1,5301,666.0,0.08858858858858859,0
88,2020-01-01,2252,2989,2152,0,0,3,5011,0.0,2252.0,0
88,2020-02-01,1729,2989,883,0,0,1,5011,2252.0,-0.2322380106571936,0
88,2020-03-01,1442,2989,1098,0,0,2,5011,1729.0,-0.1659919028340081,0
88,2020-04-01,1019,2989,934,0,0,1,5011,1442.0,-0.2933425797503467,0
88,2020-05-01,1422,2989,1087,0,0,2,5011,1019.0,0.39548577036310106,0
88,2020-06-01,1388,2989,1146,0,0,6,5011,1422.0,-0.02390998593530239,0
88,2020-07-01,1400,2989,914,0,0,2,5011,1388.0,0.008645533141210375,0
88,2020-08-01,1782,2989,930,0,0,1,5011,1400.0,0.27285714285714285,0
88,2020-09-01,1765,2989,1554,0,0,2,5011,1782.0,-0.009539842873176206,0
88,2020-10-01,1796,2989,1621,0,0,2,5011,1765.0,0.017563739376770537,0
88,2020-11-01,1334,2989,1159,0,0,3,5011,1796.0,-0.2572383073496659,0
88,2020-12-01,769,2989,551,0,0,2,5011,1334.0,-0.4235382308845577,0
89,2020-01-01,7926,9412,5330,0,0,1,3046,0.0,7926.0,0
89,2020-02-01,7709,9412,4863,0,0,2,3046,7926.0,-0.027378248801413072,0
89,2020-03-01,8736,9412,4757,0,0,2,3046,7709.0,0.13322091062394603,0
89,2020-04-01,7881,9412,4505,0,0,2,3046,8736.0,-0.09787087912087912,0
89,2020-05-01,9406,9412,9275,0,0,1,3046,7881.0,0.19350336251744701,0
89,2020-06-01,9412,9412,8089,0,0,2,3046,9406.0,0.0006378907080586859,0
89,2020-07-01,9412,9412,9167,0,0,3,3046,9412.0,0.0,0
89,2020-08-01,9412,9412,8464,0,0,1,3046,9412.0,0.0,0
89,2020-09-01,7330,9412,5941,0,0,3,3046,9412.0,-0.22120696982575436,0
89,2020-10-01,7676,9412,6998,0,0,2,3046,7330.0,0.047203274215552524,0
89,2020-11-01,7176,9412,6203,0,0,1,3046,7676.0,-0.06513809275664409,0
89,2020-12-01,8852,9412,5815,0,0,2,3046,7176.0,0.23355629877369008,0
90,2020-01-01,8106,10987,5897,0,0,3,4751,0.0,8106.0,0
90,2020-02-01,9091,10987,7126,0,0,2,4751,8106.0,0.12151492721440908,0
90,2020-03-01,10015,10987,9221,0,0,3,4751,9091.0,0.1016389836101639,0
90,2020-04-01,7651,10987,6361,0,0,1,4751,10015.0,-0.23604593110334499,0
90,2020-05-01,7261,10987,4808,0,0,1,4751,7651.0,-0.05097372892432362,0
90,2020-06-01,7849,10987,6843,0,0,2,4751,7261.0,0.08098058118716431,0
90,2020-07-01,8985,10987,7675,0,0,2,4751,7849.0,0.14473181296980506,0
90,2020-08-01,6998,10987,5912,0,0,2,4751,8985.0,-0.2211463550361714,0
90,2020-09-01,6389,10987,3687,0,0,5,4751,6998.0,-0.0870248642469277,0
90,2020-10-01,4881,10987,3082,0,0,1,4751,6389.0,-0.23603067772734387,0
90,2020-11-01,4727,10987,3614,0,0,1,4751,4881.0,-0.03155091169842245,0
90,2020-12-01,4950,10987,3008,0,0,2,4751,4727.0,0.047175798603765605,0
91,2020-01-01,7685,13094,4016,0,0,3,4154,0.0,7685.0,0
91,2020-02-01,8077,13094,6418,0,0,3,4154,7685.0,0.051008458035133375,0
91,2020-03-01,6835,13094,4608,0,0,3,4154,8077.0,-0.15376996409558005,0
91,2020-04-01,6106,13094,6092,0,0,2,4154,6835.0,-0.10665691294806146,0
91,2020-05-01,3396,13094,2877,0,0,1,4154,6106.0,-0.44382574516868656,0
91,2020-06-01,3273,13094,2680,0,0,2,4154,3396.0,-0.036219081272084806,0
91,2020-07-01,3515,13094,3011,0,0,3,4154,3273.0,0.07393828292086771,0
91,2020-08-01,3643,13094,2988,0,0,2,4154,3515.0,0.03641536273115221,0
91,2020-09-01,4709,13094,3037,0,0,3,4154,3643.0,0.29261597584408455,0
91,2020-10-01,4371,13094,4044,0,0,6,4154,4709.0,-0.07177744744107029,0
91,2020-11-01,4090,13094,2194,0,0,1,4154,4371.0,-0.0642873484328529,0
91,2020-12-01,3701,13094,2468,0,0,2,4154,4090.0,-0.09511002444987775,0
92,2020-01-01,945,11686,851,0,0,2,3695,0.0,945.0,0
92,2020-02-01,743,11686,736,0,0,4,3695,945.0,-0.21375661375661376,0
92,2020-03-01,1100,11686,978,0,0,2,3695,743.0,0.48048452220726784,0
92,2020-04-01,713,11686,507,0,0,1,3695,1100.0,-0.3518181818181818,0
92,2020-05-01,506,11686,279,0,0,2,3695,713.0,-0.2903225806451613,0
92,2020-06-01,717,11686,554,0,0,2,3695,506.0,0.41699604743083,0
92,2020-07-01,280,11686,277,0,0,2,3695,717.0,-0.6094839609483961,1
92,2020-08-01,118,11686,101,0,0,5,3695,280.0,-0.5785714285714286,1
92,2020-09-01,160,11686,88,0,0,1,3695,118.0,0.3559322033898305,1
92,2020-10-01,367,11686,286,0,0,2,3695,160.0,1.29375,1
92,2020-11-01,783,11686,706,0,0,3,3695,367.0,1.1335149863760219,0
92,2020-12-01,680,11686,464,0,0,1,3695,783.0,-0.13154533844189017,0
93,2020-01-01,9014,9987,8235,0,0,1,5932,0.0,9014.0,0
93,2020-02-01,9095,9987,4592,4,0,2,5932,9014.0,0.00898602174395385,0
93,2020-03-01,9987,9987,9090,0,0,2,5932,9095.0,0.09807586586036283,0
93,2020-04-01,7145,9987,4999,0,0,1,5932,9987.0,-0.28456994092320015,0
93,2020-05-01,9987,9987,9354,0,0,1,5932,7145.0,0.3977606717984605,0
93,2020-06-01,7463,9987,6059,0,0,1,5932,9987.0,-0.2527285471112446,0
93,2020-07-01,5542,9987,4380,0,0,2,5932,7463.0,-0.25740318906605925,0
93,2020-08-01,5724,9987,3365,0,0,2,5932,5542.0,0.032840129916997474,0
93,2020-09-01,4147,9987,3561,0,0,1,5932,5724.0,-0.2755066387141859,0
93,2020-10-01,5591,9987,4877,0,0,1,5932,4147.0,0.34820352061731374,0
93,2020-11-01,6056,9987,4317,0,0,3,5932,5591.0,0.08316937935968521,0
93,2020-12-01,5388,9987,4333,0,0,1,5932,6056.0,-0.11030383091149273,0
94,2020-01-01,11281,11382,10379,0,0,2,5113,0.0,11281.0,0
94,2020-02-01,11382,11382,7482,0,0,2,5113,11281.0,0.00895310699406081,0
94,2020-03-01,11353,11382,10083,0,0,2,5113,11382.0,-0.0025478826216833598,0
94,2020-04-01,9890,11382,8954,0,0,4,5113,11353.0,-0.12886461728177573,0
94,2020-05-01,11382,11382,6033,9,0,2,5113,9890.0,0.15085945399393327,0
94,2020-06-01,11382,11382,7560,0,1,4,5113,11382.0,0.0,0
94,2020-07-01,11382,11382,10449,0,0,1,5113,11382.0,0.0,0
94,2020-08-01,11382,11382,10770,0,0,2,5113,11382.0,0.0,0
94,2020-09-01,11382,11382,10529,0,0,3,5113,11382.0,0.0,0
94,2020-10-01,11329,11382,8085,0,0,3,5113,11382.0,-0.004656475136179933,0
94,2020-11-01,11382,11382,8631,0,0,1,5113,11329.0,0.004678259334451408,0
94,2020-12-01,11233,11382,6713,0,0,1,5113,11382.0,-0.013090845194166227,0
95,2020-01-01,5889,7138,3452,0,0,3,4387,0.0,5889.0,0
95,2020-02-01,6875,7138,5199,0,1,1,4387,5889.0,0.1674308031923926,0
95,2020-03-01,7138,7138,4470,0,0,2,4387,6875.0,0.03825454545454546,0
95,2020-04-01,7138,7138,6761,0,0,2,4387,7138.0,0.0,0
95,2020-05-01,7138,7138,7108,0,0,2,4387,7138.0,0.0,0
95,2020-06-01,7138,7138,4622,0,0,2,4387,7138.0,0.0,0
95,2020-07-01,7138,7138,4756,0,1,1,4387,7138.0,0.0,0
95,2020-08-01,6734,7138,6045,0,0,2,4387,7138.0,-0.05659848697114037,0
95,2020-09-01,6518,7138,4745,0,0,2,4387,6734.0,-0.032076032076032074,0
95,2020-10-01,7138,7138,4278,0,0,2,4387,6518.0,0.09512120282295182,0
95,2020-11-01,7138,7138,4693,0,0,2,4387,7138.0,0.0,0
95,2020-12-01,7138,7138,4740,0,0,2,4387,7138.0,0.0,0
96,2020-01-01,0,11331,0,0,0,3,4634,0.0,0.0,1
96,2020-02-01,303,11331,277,0,0,2,4634,0.0,303.0,1
96,2020-03-01,157,11331,98,0,0,2,4634,303.0,-0.48184818481848185,1
96,2020-04-01,0,11331,0,0,0,2,4634,157.0,-1.0,1
96,2020-05-01,135,11331,127,0,0,1,4634,0.0,135.0,1
96,2020-06-01,176,11331,149,0,0,2,4634,135.0,0.3037037037037037,1
96,2020-07-01,272,11331,215,0,0,4,4634,176.0,0.5454545454545454,1
96,2020-08-01,0,11331,0,0,0,2,4634,272.0,-1.0,1
96,2020-09-01,183,11331,121,0,0,2,4634,0.0,183.0,1
96,2020-10-01,302,11331,159,0,0,1,4634,183.0,0.6502732240437158,0
96,2020-11-01,272,11331,183,0,0,3,4634,302.0,-0.09933774834437085,0
96,2020-12-01,0,11331,0,0,0,3,4634,272.0,-1.0,0
97,2020-01-01,265,10695,225,0,0,2,4360,0.0,265.0,1
97,2020-02-01,69,10695,66,0,0,1,4360,265.0,-0.7396226415094339,1
97,2020-03-01,65,10695,59,0,1,2,4360,69.0,-0.057971014492753624,1
97,2020-04-01,119,10695,80,0,0,2,4360,65.0,0.8307692307692308,1
97,2020-05-01,380,10695,312,0,0,2,4360,119.0,2.19327731092437,1
97,2020-06-01,548,10695,330,0,0,2,4360,380.0,0.4421052631578947,1
97,2020-07-01,868,10695,629,0,0,2,4360,548.0,0.583941605839416,0
97,2020-08-01,576,10695,517,0,0,3,4360,868.0,-0.33640552995391704,0
97,2020-09-01,177,10695,128,1,0,1,4360,576.0,-0.6927083333333334,1
97,2020-10-01,2,10695,2,0,0,3,4360,177.0,-0.9887005649717514,1
97,2020-11-01,0,10695,0,0,0,2,4360,2.0,-1.0,1
97,2020-12-01,460,10695,351,0,1,1,4360,0.0,460.0,0
98,2020-01-01,8127,12024,5518,3,0,2,2216,0.0,8127.0,0
98,2020-02-01,10359,12024,9778,0,0,1,2216,8127.0,0.27464008859357697,0
98,2020-03-01,12024,12024,9969,0,0,3,2216,10359.0,0.16072980017376196,0
98,2020-04-01,12024,12024,7219,0,0,1,2216,12024.0,0.0,0
98,2020-05-01,9708,12024,8252,0,0,1,2216,12024.0,-0.19261477045908185,0
98,2020-06-01,12024,12024,9526,0,0,2,2216,9708.0,0.23856613102595797,0
98,2020-07-01,12024,12024,6350,0,0,3,2216,12024.0,0.0,0
98,2020-08-01,12024,12024,11082,0,0,2,2216,12024.0,0.0,0
98,2020-09-01,8471,12024,7878,0,0,2,2216,12024.0,-0.2954923486360612,0
98,2020-10-01,10316,12024,7961,0,0,3,2216,8471.0,0.21780191240703578,0
98,2020-11-01,9979,12024,9727,0,1,2,2216,10316.0,-0.03266770065917022,0
98,2020-12-01,10674,12024,9850,0,0,1,2216,9979.0,0.06964625713999399,0
99,2020-01-01,6610,9736,3728,0,0,1,6513,0.0,6610.0,0
99,2020-02-01,7850,9736,4630,0,0,2,6513,6610.0,0.1875945537065053,0
99,2020-03-01,8024,9736,6503,0,0,2,6513,7850.0,0.022165605095541403,0
99,2020-04-01,6684,9736,6079,0,1,1,6513,8024.0,-0.1669990029910269,0
99,2020-05-01,6108,9736,4169,0,0,2,6513,6684.0,-0.08617594254937164,0
99,2020-06-01,7570,9736,6005,0,0,1,6513,6108.0,0.23935821872953503,0
99,2020-07-01,6019,9736,3484,0,0,3,6513,7570.0,-0.20488771466314398,0
99,2020-08-01,5462,9736,4112,0,0,1,6513,6019.0,-0.09254028908456555,0
99,2020-09-01,5004,9736,3867,0,0,4,6513,5462.0,-0.08385206883925302,0
99,2020-10-01,3460,9736,2390,0,0,1,6513,5004.0,-0.3085531574740208,0
99,2020-11-01,3785,9736,3470,0,0,1,6513,3460.0,0.09393063583815028,0
99,2020-12-01,3117,9736,2954,0,0,1,6513,3785.0,-0.17648612945838837,0
100,2020-01-01,9205,12060,8239,0,0,2,5687,0.0,9205.0,0
100,2020-02-01,7839,12060,6467,0,0,3,5687,9205.0,-0.14839760999456816,0
100,2020-03-01,6542,12060,6359,0,0,3,5687,7839.0,-0.1654547773950759,0
100,2020-04-01,6577,12060,3534,0,0,1,5687,6542.0,0.005350045857535922,0
100,2020-05-01,7627,12060,5602,0,0,2,5687,6577.0,0.15964725558765394,0
100,2020-06-01,8001,12060,4861,0,0,2,5687,7627.0,0.04903631834272978,0
100,2020-07-01,9684,12060,7740,0,0,3,5687,8001.0,0.21034870641169853,0
100,2020-08-01,8687,12060,5086,0,0,1,5687,9684.0,-0.10295332507228418,0
